"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수계","학생수계","학급당학생수","유초등부-유-순회","유초등부-초-순회","유초등부-학급수계","유초등부-학생수계","유초등부-학급당학생수","중등부-2학년","중등부-3학년","중등부-순회","중등부-학급수계","중등부-학생수계","중등부-학급당학생수","고등부-1학년","고등부-2학년","고등부-3학년","고등부-순회","고등부-학급수계","고등부-학생수계","고등부-학급당학생수","전공과","학급수 총계","학생수 총계","학급당학생수","고등부-2학년","고등부-3학년","고등부-특수","고등부-순회","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001948","연신중학교","03","공립","N","","5","6","5","","","","1","0","17(1)","344(7)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001949","연천중학교","03","공립","N","","5","5","4","","","","0","0","14(0)","287(0)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141012000","01","S010001950","연희중학교","03","공립","N","","10","10","10","","","","1","0","31(1)","760(4)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001951","영락중학교","03","사립","N","","8","8","8","","","","0","0","24(0)","673(0)","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001952","예일여자중학교","03","사립","N","","8","8","8","","","","0","0","24(0)","613(0)","25.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001953","은평중학교","03","공립","N","","7","7","7","","","","2","0","23(2)","515(15)","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011300","01","S010001955","이화여자대학교사범대학부속이화?금란중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","483(0)","26.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010100","01","S010001956","인창중학교","03","사립","N","","5","6","6","","","","0","0","17(0)","321(0)","18.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001958","정원여자중학교","03","사립","N","","6","6","7","","","","0","0","19(0)","332(0)","17.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012600","01","S010001959","중암중학교","03","공립","N","","9","10","9","","","","1","0","29(1)","679(2)","23.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001960","중앙여자중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","275(0)","18.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001961","증산중학교","03","공립","N","","7","7","6","","","","1","0","21(1)","471(8)","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010700","01","S010001962","충암중학교","03","사립","N","","10","10","10","","","","0","0","30(0)","814(0)","27.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011000","01","S010001963","한성중학교","03","사립","N","","5","6","6","","","","0","0","17(0)","254(0)","14.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001964","홍은중학교","03","공립","N","","5","5","4","","","","1","0","15(1)","326(3)","21.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001965","홍익대학교사범대학부속여자중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","357(0)","23.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510700","01","S010002143","건국대학교사범대학부속중학교","03","사립","N","","8","8","8","","","","0","0","24(0)","611(0)","25.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120011500","01","S010002144","경수중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","249(10)","17.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010002145","광남중학교","03","공립","N","","13","13","13","","","","0","0","39(0)","1024(0)","26.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002146","광양중학교","03","공립","N","","6","6","5","","","","0","0","17(0)","415(0)","24.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510400","01","S010002147","광장중학교","03","공립","N","","8","8","7","","","","0","0","23(0)","548(0)","23.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510500","01","S010002148","광진중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","225(7)","16.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010800","01","S010002149","광희중학교","03","공립","N","","10","10","10","","","","2","0","32(2)","761(9)","23.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510700","01","S010002150","구의중학교","03","공립","N","","6","6","5","","","","1","0","18(1)","421(4)","23.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510100","01","S010002151","대원국제중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","497(0)","33.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010500","01","S010002152","동마중학교","03","공립","N","","6","5","5","","","","2","0","18(2)","371(11)","20.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510300","01","S010002153","동국대학교사범대학부속여자중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","413(0)","22.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 성동구","1120010700","01","S010002154","무학중학교","03","공립","N","","10","10","10","","","","0","0","30(0)","749(0)","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
